,Tweets,User,User_location,fav_count,rt_count,tweet_date
1790,"RT @PIBJaipur: #IndiaFightsCorona:

#COVID19 India UPDATE:

?? Total Cases - 182143
??Active Cases - 89995
??Cured/Discharged- 86983
??Deat…",DeveloperSrikar,,0,2,2020-05-31 04:47:10
1791,@myogiadityanath @vijayrupanibjp any comments that why #UttarPradesh #gujarat are so low on #testing for COVID 19 ?… https://t.co/W5WR9ELWhH,Natts777,,0,0,2020-05-31 04:47:09
1792,"What you sow, so shall you reap!

In first video, Mizo students and residents who are coming from Bangalore helping… https://t.co/JdQBYgeNuG",Suman Chakma,"New Delhi, India",1,0,2020-05-31 04:46:58
1793,"#IndiaFightsCorona:

#COVID19 India UPDATE:

?? Total Cases - 182143
??Active Cases - 89995
??Cured/Discharged- 869… https://t.co/ano7zN6sVv",PIB in Rajasthan,"Jaipur, Rajasthan",1,2,2020-05-31 04:46:46
1794,"RT @COVIDNewsByMIB: #CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 31 May, 2020, 08:00 AM)

?? Confirmed cases: 182,143
?? Active cas…",Mukesh Kumar Jat,"Deedwana, Nagaur, India",0,92,2020-05-31 04:46:36
1795,"RT @AICTE_INDIA: SAHAYAK Virtual #Hackathon @ #AICTEdge

Ideas/ Prototypes/ Web based solutions that can aid the life of Divyangjan (people…",AIR Chennai A-416.7M/720KHz ; B- 294.9M /1017KHz,"Mylapore, Chennai, India",0,16,2020-05-31 04:46:25
1796,"RT @BOC_MIB: #IndiaFightsCorona:

#COVID19 India UPDATE:

??Total Cases - 182143
??Active Cases - 89995
??Cured/Discharged- 86983
??Deaths…",FOB Banda,,0,11,2020-05-31 04:46:10
1797,"RT @COVIDNewsByMIB: #CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 31 May, 2020, 08:00 AM)

?? Confirmed cases: 182,143
?? Active cas…",Ajmal Khan,"Kolkata, India",0,92,2020-05-31 04:45:59
1798,"RT @FOBUdhampur: Advisory on re-processing and re-use of eye-protection (Goggles)
#IndiaFightsCorona 
@MoHFW_INDIA https://t.co/UoqxRHMoFj","Regional Outreach Bureau, J&K",Jammu And Kashmir,0,3,2020-05-31 04:45:52
1799,@ingridsrinath Great Great efforts. Hope everything will be fine soon. Let's pray together and hope for the best. T… https://t.co/z1Yfhs4E1f,Mitti Ke Rang,"Pune, India",0,0,2020-05-31 04:45:40
1800,"RT @COVIDNewsByMIB: #CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 31 May, 2020, 08:00 AM)

?? Confirmed cases: 182,143
?? Active cas…",???? ?????,"Barabanki, India",0,92,2020-05-31 04:45:36
1801,"#IndiaFightsCorona:

#COVID19 India UPDATE:

?? Total Cases - 182143
??Active Cases - 89995
??Cured/Discharged- 869… https://t.co/idzQdKVQDO",PIB in Mizoram,"Mizoram, India",0,0,2020-05-31 04:45:23
1802,"Meanwhile people are beginning to notice that the difference between Republic India and Rebublic TV, isn't much.… https://t.co/9wDdE4mYSN",Prasad Mathkar,Somewhere on Planet Earth..,0,0,2020-05-31 04:45:17
1803,#COVID19India has exposed how fragile governance system is in this country..except for blame game and stupid commen… https://t.co/mRhFETcYiD,Natts777,,0,0,2020-05-31 04:45:17
1804,"RT @COVIDNewsByMIB: #CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 31 May, 2020, 08:00 AM)

?? Confirmed cases: 182,143
?? Active cas…",Ministry of Health ???? #StayHome #StaySafe,Nirman Bhawan,0,92,2020-05-31 04:45:17
1805,@karwanemohabbat Great Great efforts. Help the needy people as much as possible. Help these Migrant labours in all… https://t.co/jNpymW5XfI,Mitti Ke Rang,"Pune, India",0,0,2020-05-31 04:45:16
1806,"#IndiaFightsCorona 
Follow the guidelines provided by the Government of India , State Governments . https://t.co/apHZIl4BiB",Awadesh Kumar Pandey,"Shrawasti, India",1,0,2020-05-31 04:45:05
1807,"RT @COVIDNewsByMIB: #CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 31 May, 2020, 08:00 AM)

?? Confirmed cases: 182,143
?? Active cas…",Nithin K M,"Krishnarajapura, Bengaluru Sou",0,92,2020-05-31 04:44:58
1808,"The recovery rate of the #COVID19 patients has increased to 66.60% in Rajasthan. 

#IndiaFightsCorona https://t.co/mo8A08mCf0",All India Radio News,"New Delhi, India",86,13,2020-05-31 04:44:39
1809,RT @Yogeshsagar09: Entire Charkop Police Station was sprayed with disinfectants today as a part of the ongoing sanitisation drive. A small…,Yogesh Gogawale,"Pune, India",0,12,2020-05-31 04:44:35
1810,"RT @sudhirkothari03: Like our Boss @iamsrk says, let’s spread love &amp; happiness towards health care soldiers who are fighting for us on the…",SRK Rajarhat CFC,Rajarhat,0,28,2020-05-31 04:44:29
1811,"RT @COVIDNewsByMIB: #CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 31 May, 2020, 08:00 AM)

?? Confirmed cases: 182,143
?? Active cas…",Me_??????,"Mumbai, India",0,92,2020-05-31 04:44:27
1812,@balajis Hope everything will be fine soon. Let's pray together and hope for the best. Help the needy people as muc… https://t.co/qjFdUZZ97f,Mitti Ke Rang,"Pune, India",0,0,2020-05-31 04:44:25
1813,"#CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 31 May, 2020, 08:00 AM)

?? Confirmed cases: 182,143
?? Active… https://t.co/UJg1mSfbAb",PIB in Mizoram,"Mizoram, India",0,0,2020-05-31 04:44:23
1814,"RT @stpiindia: #Startups can avert the challenges &amp; warrant resiliency by managing competition, effectively executing the strategy, bringin…",Priyanka Sharma,,0,142,2020-05-31 04:44:17
1815,RT @stpiindia: Discrimination &amp; harassment against #COVID19 patients will hinder the mission of fighting this pandemic together. Let us be…,Raghu solanki,"Karnataka, India",0,207,2020-05-31 04:44:09
1816,@sureshseshadri1 @sbk1963 @nair_hena @ResurgentIndia @BHARATMACHINE @AjitsinhJagirda @Payal_787 @SUPERINDIANIST… https://t.co/97gzOYiAeu,Neta & Niyanta ?,Worldwide,1,1,2020-05-31 04:44:07
1817,RT @stpiindia: Transparency plays a major role in driving resilience in the organisation. Startups need to share their strengths &amp; weakness…,Raghu solanki,"Karnataka, India",0,241,2020-05-31 04:44:06
1818,"@AmitHPanchal Great work and great efforts. Really Inspiring.
#TogetherWeCan #StayHomeStaySafe #StayHomeSaveLives… https://t.co/4v2pELp2Zc",Mitti Ke Rang,"Pune, India",0,0,2020-05-31 04:43:58
1819,"RT @COVIDNewsByMIB: #CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 31 May, 2020, 08:00 AM)

?? Confirmed cases: 182,143
?? Active cas…",Rohan Mahesh Yadav #StayHome SaveLives,"Mumbai, India",0,92,2020-05-31 04:43:52
1820,RT @stpiindia: Intelligent #HMS provided by BPO companies is the need of the hour &amp;an important tool in fighting pandemics like #COVID19.He…,Priyanka Sharma,,0,131,2020-05-31 04:43:46
1821,"RT @FMainpuri: Self-care guidelines by Ministry of AYUSH, Government of India on Preventive Health measures to boost immunity. #IndiaFights…",FOB Banda,,0,2,2020-05-31 04:43:46
1822,"RT @COVIDNewsByMIB: #IndiaFightsCorona:

#COVID19 India UPDATE:

?? Total Cases - 182143
??Active Cases - 89995
??Cured/Discharged- 86983…",AIR Bhopal,"Bhopal, India",0,49,2020-05-31 04:43:46
1823,"RT @COVIDNewsByMIB: #CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 31 May, 2020, 08:00 AM)

?? Confirmed cases: 182,143
?? Active cas…",PIB in Tripura,"Agartala, India",0,92,2020-05-31 04:43:42
1824,"RT @COVIDNewsByMIB: #CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 31 May, 2020, 08:00 AM)

?? Confirmed cases: 182,143
?? Active cas…",Manoj Kumar,,0,92,2020-05-31 04:43:42
1825,RT @stpiindia: Kudos to all #ESDM companies are not only donating to the govt. but also rethinking their market to meet the challenges pose…,Priyanka Sharma,,0,133,2020-05-31 04:43:42
1826,"RT @COVIDNewsByMIB: #CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 31 May, 2020, 08:00 AM)

?? Confirmed cases: 182,143
?? Active cas…",Amol Suryawanshi,"Nashik  , India ",0,92,2020-05-31 04:43:39
1827,"#IndiaFightsCorona:

#COVID19 India UPDATE:

?? Total Cases - 182143
??Active Cases - 89995
??Cured/Discharged- 869… https://t.co/IWqInXmMvV","Field Outreach Bureau, Daltonganj Min of I&B ????",Daltonganj,0,2,2020-05-31 04:43:37
1828,@zfebrahim Wow. That's so amazing. Really appreciate your work and efforts. Real hero of this war. Really Inspiring… https://t.co/vcEQd54oFI,Mitti Ke Rang,"Pune, India",0,0,2020-05-31 04:43:34
1829,"RT @stpiindia: Using emerging tech-based apps to solve complex problems, especially during a crisis like #COVID19 is now a life-saving oppo…",Priyanka Sharma,,0,120,2020-05-31 04:43:34
1830,Sunset ?? on #Lockdownextention or a Sunrise ?? on #Unlock1 #unlockone #Rajasthan #coronavirus #IndiaFightsCorona… https://t.co/6ASjTvo2xk,?®?N??L ®??ZD??N,"?? ??????, ????",1,0,2020-05-31 04:43:33
1831,"RT @COVIDNewsByMIB: #CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 31 May, 2020, 08:00 AM)

?? Confirmed cases: 182,143
?? Active cas…",???????????????? ?????????? ????,India,0,92,2020-05-31 04:43:31
1832,"RT @SRKCHENNAIFC: Following our idol @iamsrk's noble work for our country in this #Covid19 fight, here’s our little contributions to @MeerF…",SRK Rajarhat CFC,Rajarhat,0,90,2020-05-31 04:43:31
1833,"RT @COVIDNewsByMIB: #CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 31 May, 2020, 08:00 AM)

?? Confirmed cases: 182,143
?? Active cas…",TJKUMARAN,,0,92,2020-05-31 04:43:24
1834,"#IndiaFightsCorona  
Thakellambam Helena from Bishnupur, Manipur, a Community Health Officer of #AyushmanBharatHWCs… https://t.co/3fdTU1b8V9",PIB in Manipur,"Manipur, India",1,1,2020-05-31 04:43:22
1835,RT @stpiindia: Make this face shield at #STPIFablab and save lives!Take help of the open-source platforms &amp; #STPIMentorPool to manufacture…,Raghu solanki,"Karnataka, India",0,210,2020-05-31 04:43:03
1836,"RT @SRKCHENNAIFC: Following our idol @iamsrk's noble work for our country in this #Covid19 fight, here’s our little contributions to @MeerF…",SRK BHUBANESWAR FC,"Bhubaneswar, India",0,90,2020-05-31 04:43:03
1837,RT @stpiindia: #COVID19 can be prevented by regularly taking cleanliness measures like disinfecting the commonly touched surface. Let us be…,Raghu solanki,"Karnataka, India",0,226,2020-05-31 04:43:01
1838,RT @stpiindia: Be a responsible citizen and join the mission to fight #COVID19 by discharging your duties. Don’t spit in public places afte…,Raghu solanki,"Karnataka, India",0,230,2020-05-31 04:43:00
1839,"RT @stpiindia: Startups should consider lowering expenses in non-strategic areas, which don’t have a direct impact on revenue of the organi…",Raghu solanki,"Karnataka, India",0,221,2020-05-31 04:42:58
1840,"RT @saieemanjrekarr: Thank you @BeingSalmanKhan for providing 1Lakh Hand Sanitizers to  @MumbaiPolice 

#WarAgainstVirus #IndiaFightsCorona…",Sunil Kumar,"Jaipur, India",0,140,2020-05-31 04:42:47
1841,"RT @stpiindia: Avoid touching your eyes, nose, and mouth to ensure yourself not to be infected by #COVID19. Follow the new normal in life a…",Raghu solanki,"Karnataka, India",0,223,2020-05-31 04:42:40
1842,"RT @COVIDNewsByMIB: #IndiaFightsCorona:

#COVID19 India UPDATE:

?? Total Cases - 182143
??Active Cases - 89995
??Cured/Discharged- 86983…",Static Gk Classroom,India ,0,49,2020-05-31 04:42:39
1843,"Stay ahead. Stay safe ??

We recommend the #AarogyaSetu app to fight against #COVID19. Please download and share it… https://t.co/fls87TxPYj",SamarpanUK,"Dehradun, India",0,0,2020-05-31 04:42:38
1844,"RT @stpiindia: #Startups should create value with &amp; for all stakeholders including employees, management, investors, suppliers, customers &amp;…",Raghu solanki,"Karnataka, India",0,220,2020-05-31 04:42:36
1845,"RT @stpiindia: Startups should take along all the stakeholders including employees to ensure sustained growth. During crisis, the leaders s…",Raghu solanki,"Karnataka, India",0,226,2020-05-31 04:42:34
1846,"#IndiaFightsCorona: 

??When buying fruits during #COVID19, choose the ones that are : 

??Fresh 
??Local &amp; Seasonal… https://t.co/Pqvoo24xgq",AIR AHMEDNAGAR ???????? ???????,"Savedi, Ahmadnagar",0,0,2020-05-31 04:42:30
1847,"50 per cent of Indians will have Covid-19 by December 2020 #coronavirus #COVID19 #IndiaFightsCorona
https://t.co/c0RYNSYQd2",Nillion Plus,,0,0,2020-05-31 04:42:25
1848,"RT @COVIDNewsByMIB: #CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 31 May, 2020, 08:00 AM)

?? Confirmed cases: 182,143
?? Active cas…",Pranay Baidya,"Ishan Ch Nagar, Belonia, India",0,92,2020-05-31 04:42:22
1849,RT @stpiindia: B2B or B2C customers want to do business with brands &amp; people they deeply trust &amp; this is where thought leadership comes int…,Raghu solanki,"Karnataka, India",0,219,2020-05-31 04:42:19
1850,"RT @COVIDNewsByMIB: #CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 31 May, 2020, 08:00 AM)

?? Confirmed cases: 182,143
?? Active cas…",Krish Kannan????,"Chennai, India",0,92,2020-05-31 04:42:18
1851,"#CoronaVirusUpdates: 

#COVID19 India Tracker
(As on 31 May, 2020, 08:00 AM)

?? Confirmed cases: 182,143
?? Active… https://t.co/hrz2m76LYJ",#IndiaFightsCorona,,193,92,2020-05-31 04:41:49
1852,RT @Omkar_Raii: Indian #IT industry has brought brought many laurels for the nation &amp; today it stands resilient to #COVID19 crisis by ensur…,Ravi Varma,Indore,0,458,2020-05-31 04:41:41
1853,"RT @COVIDNewsByMIB: #IndiaFightsCorona:

#COVID19 India UPDATE:

?? Total Cases - 182143
??Active Cases - 89995
??Cured/Discharged- 86983…",CANARA BANK OFFICERS' ORGANISATION-CBOO,"Bengaluru, India",0,49,2020-05-31 04:41:22
1854,"RT @PIBMumbai: #Coronawatch India

Deaths: 5,164
Recoveries: 86,983
No. of people under active medical supervision: 89,995
No. of people wi…",Chandradhar Shukla,"Pune, Maharashtra",0,2,2020-05-31 04:41:08
1855,"RT @PIBMumbai: #Coronawatch India

Deaths: 5,164
Recoveries: 86,983
No. of people under active medical supervision: 89,995
No. of people wi…",?? ???? ??????? ?? #???????,"Maharashtra, India",0,2,2020-05-31 04:41:02
1856,"RT @ShelarAshish: #Day68 Seated ?????????? twists fire up the digestive system to get things moving as well as stretch the back, shoulders &amp;…",viral mehta,"Mumbai, India",0,14,2020-05-31 04:40:59
1857,RT @Omkar_Raii: Indian #IT industry has brought brought many laurels for the nation &amp; today it stands resilient to #COVID19 crisis by ensur…,Priyanka Sharma,,0,458,2020-05-31 04:40:54
1858,"RT @SBI_FOUNDATION: Reaching the Unreachable. 
Donate to support!
https://t.co/TEC459LmZr

#DonateForIndia #SBIFoundation #ServiceBeyondBan…",?????? ???? ???????ViralRotiBanks??,"Lucknow, India",0,0,2020-05-31 04:40:52
1859,"RT @DDNewslive: Govt extends the Lockdown in Containment Zones upto 30 June 2020.
Prohibited activities to be reopened in phased manner in…",Krish Kannan????,"Chennai, India",0,19,2020-05-31 04:40:49
1860,"RT @stpiindia: #Startups can build a culture of leadership by bringing accountability, setting the right expectations, believing in leaders…",Raghu solanki,"Karnataka, India",0,140,2020-05-31 04:40:13
1861,"RT @GoI_MeitY: Shri Sanjay Dhotre, Hon'ble Minister of State for HRD, Communications, Electronics &amp; IT,  (@SanjayDhotreMP) urges all to sta…",Raghu solanki,"Karnataka, India",0,113,2020-05-31 04:40:07
1862,"RT @timesofindia: Highest spike of 8,380 new #COVID19 cases in the last 24 hours in India, 193 deaths reported. 

#IndiaFightsCorona #Coron…",Hisamuddin Khan,,0,14,2020-05-31 04:39:48
1863,"RT @stpiindia: #Startups can avert the challenges &amp; warrant resiliency by managing competition, effectively executing the strategy, bringin…",Raghu solanki,"Karnataka, India",0,142,2020-05-31 04:39:41
1864,RT @stpiindia: Intelligent #HMS provided by BPO companies is the need of the hour &amp;an important tool in fighting pandemics like #COVID19.He…,Raghu solanki,"Karnataka, India",0,131,2020-05-31 04:39:38
1865,RT @stpiindia: Kudos to all #ESDM companies are not only donating to the govt. but also rethinking their market to meet the challenges pose…,Raghu solanki,"Karnataka, India",0,133,2020-05-31 04:39:37
1866,"RT @stpiindia: Using emerging tech-based apps to solve complex problems, especially during a crisis like #COVID19 is now a life-saving oppo…",Raghu solanki,"Karnataka, India",0,120,2020-05-31 04:39:34
1867,RT @Sowmyareddyr: Distributed 590 #rationkits and personally interacted with the needy people at Meerambika Ground in Shakambari Nagar Ward…,Darshan,"Bengaluru, India",0,5,2020-05-31 04:39:28
1868,RT @DrSanMukherjee: #FDA #Maharashtra has ensured availability of #PPE kits against #Covid_19 are available at certain #Chemist Shops. This…,?????????? ??????????????????,Akola,0,39,2020-05-31 04:38:49
1869,"RT @CISFHQrs: #IndiaFightsCorona
#CoronaWarriors 
#CISF fire wing personnel of FSTPP Farakka, Murshidabad (West Bengal)  carried out saniti…",Rajesh Bist,,0,16,2020-05-31 04:38:36
1870,"RT @COVIDNewsByMIB: #IndiaFightsCorona:

#COVID19 India UPDATE:

?? Total Cases - 182143
??Active Cases - 89995
??Cured/Discharged- 86983…",Souraj Kundu,"Kolkata, India",0,49,2020-05-31 04:38:32
1871,https://t.co/D7OMq6LPPu Shop Now Hand Sanitizer #IndiaFightsCorona,Vishwas Rajput,"Kanpur, India",1,0,2020-05-31 04:38:30
1872,"RT @iMonjitBora: #IndiaFightsCorona

#COVID19 #India #UPDATE

Total Cases - 182143
Active Cases - 89995
Cured/Discharged- 86983
Deaths - 51…",Kangchenzunga,Kangchenzunga,0,6,2020-05-31 04:38:24
1873,"#Coronawatch India

Deaths: 5,164
Recoveries: 86,983
No. of people under active medical supervision: 89,995
No. of… https://t.co/e1xgAC3XzY",PIB in Maharashtra ???? #MaskYourself ??,"Mumbai, India",5,2,2020-05-31 04:38:03
1874,"RT @iMonjitBora: #IndiaFightsCorona

#COVID19 #India #UPDATE

Total Cases - 182143
Active Cases - 89995
Cured/Discharged- 86983
Deaths - 51…",Dhalaibil,Assam,0,6,2020-05-31 04:38:00
1875,"RT @COVIDNewsByMIB: #IndiaFightsCorona:

Next phase of Operation #SamudraSetu to repatriate Indian citizens from overseas will commence tom…",Krish Kannan????,"Chennai, India",0,26,2020-05-31 04:37:59
1876,I’m thankful to ‘Leaps &amp; Bound Foundation’ who has honoured me with the certificate of Appreciation for my selfless… https://t.co/STkNsev3hk,Ruby Phogat Yadav,"New Delhi, India",13,0,2020-05-31 04:37:52
1877,"RT @sudipto1984: The gradient gets steeper and we are relaxing the lockdown as if everything is fine.

Prevention is better than cure.
But…",KOUSIK DAS,"Kolkata, India",0,1,2020-05-31 04:37:50
1878,"RT @iMonjitBora: #IndiaFightsCorona

#COVID19 #India #UPDATE

Total Cases - 182143
Active Cases - 89995
Cured/Discharged- 86983
Deaths - 51…",The Dhanti,Assam,0,6,2020-05-31 04:37:46
1879,RT @SetuAarogya: Be a part of #TeamSetu! Find a bug or vulnerability in the Aarogya Setu App or suggest improvements and win exclusive cash…,Dheeraj Sreyas,,0,133,2020-05-31 04:37:38
1880,"RT @iMonjitBora: #IndiaFightsCorona

#COVID19 #India #UPDATE

Total Cases - 182143
Active Cases - 89995
Cured/Discharged- 86983
Deaths - 51…",Ask Bablu,Assam,0,6,2020-05-31 04:37:28
1881,"#IndiaFightsCorona:

@DGCAIndia
 says the suspension of scheduled international commercial passenger flights will c… https://t.co/ZPtTHyBd3i","Regional Outreach Bureau, J&K",Jammu And Kashmir,4,3,2020-05-31 04:37:23
