,Tweets,User,User_location,fav_count,rt_count,tweet_date
1011,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Ritu Mehrotra,India,0,220,2020-05-31 04:13:14
1012,Lockdown 5.0 to unlock 1.0..... Means more responsibility n more patience .... #COVID19India #COVID19Pandemic,Dr. Ranvir Panwar,"Chandigarh, India",0,0,2020-05-31 04:13:03
1013,"Govt #COVID19India  #LockDown Strategy explained well! 
To be fearless is the best strategy !
 #Modiji… https://t.co/SwhfpAzzAX",Vikas@medimojo,"New Delhi, Delhi",1,0,2020-05-31 04:12:58
1014,"RT @AvdheshanandG: Your surrounding environment influences the state of your mind.  Try to create a divine, pure and beautiful surrounding…",????????? ????,??????????,0,219,2020-05-31 04:12:36
1015,#covid19India - Chloropleth map showing number of cases reported yesterday for Indian districts. 17 districts repor… https://t.co/C618EMnLEs,Nikhil Inbasekaran,Bengaluru/Virudhunagar,2,0,2020-05-31 04:12:08
1016,RT @Mass_Maharaja: Ulaganayagan @ikamalhaasan speaks to Kerala Health Minister Shailaja teacher in #Maiamtalks #?????????? For those who do…,Kamal Haasan Fans??,"Tamil Nadu, India",0,44,2020-05-31 04:11:59
1017,RT @SdmZamania: 30 June #lockdown5 #Unlock1 #StayHomeStaySafe #BreakTheChain #CoronaWarriors #HelpingHands #helpforyou #coronakoharanahai #…,Balram Krishna Yadav,"Uttar Pradesh, India",0,2,2020-05-31 04:11:19
1018,"RT @SivanTwitz: Lockdown 5.0 ?????????????? 
#Lockdown5 #COVID19India https://t.co/BgMNfriWZj",pradeepkumar,,0,1,2020-05-31 04:11:07
1019,"RT @21kaustubh: 28% of COVUD-19 cases are asymptomatic: ICMR

Earlier Study Found 69% with No Symptoms.
@sushmideyTOI

#CoronaUpdatesInIndi…",Bobby Ramakant,,0,2,2020-05-31 04:10:50
1020,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",R Sriram,Mumbai,0,220,2020-05-31 04:10:41
1021,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Rohan H Kawley,"Mumbai, India",0,220,2020-05-31 04:10:25
1022,"RT @AvdheshanandG: Your surrounding environment influences the state of your mind.  Try to create a divine, pure and beautiful surrounding…",Suchitra Shukla,,0,219,2020-05-31 04:10:13
1023,"RT @BlogDrive: Bad News: #India after 40 years is into #recession2020. And #COVID19India is a factor but not entirely responsible. 

Econom…",modassir.,I N D I A,0,6,2020-05-31 04:10:11
1024,"New Cases:8380
Total:182143
Recovered:86983(+4614)
Dead:5164(+193)
Recovery rate:47.76
Recovery Rate(Closed Cases):… https://t.co/cmTgzGYhnH",Manish Soni????,INDIA,16,2,2020-05-31 04:10:10
1025,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Naveen Kumar,New Delhi,0,220,2020-05-31 04:10:01
1026,"RT @AvdheshanandG: Your surrounding environment influences the state of your mind.  Try to create a divine, pure and beautiful surrounding…",Abhishek Tiwari,"?????, ??? ?????? ",0,219,2020-05-31 04:09:59
1027,@ICMRDELHI should consider Pool sampling method in areas of low prevalence and try to declare them #COVID19India fr… https://t.co/P8g7kzGmws,Dr Akashkumar,Mumbai,0,0,2020-05-31 04:09:52
1028,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Suyog Gaidhani,Bangalore,0,220,2020-05-31 04:09:46
1029,Managing #COVID19India has been a case study of fallacies and failures. First the government was ineffective in pla… https://t.co/kVWTHlH9IO,Dr. Kisholoy Roy,Kolkata,0,0,2020-05-31 04:09:39
1030,"RT @goenkaking: PGI CHANDIGARH IS RULING ITS OWN RULE.
No Reliefs in Rent Even after Guidelines by Govt.
PGI Forcefully demands Rent even i…",Ankur Goenka,Goenkas Bahal,0,1,2020-05-31 04:09:36
1031,"Lockdown 5.0 ?????????????? 
#Lockdown5 #COVID19India https://t.co/BgMNfriWZj",SIVAN ®™,"Chennai, India",1,1,2020-05-31 04:09:15
1032,"On 30.05.2020, AIIMS Nagpur has approved 2 more labs for #COVID19 testing (TrueNat) at Daga Memorial Govt. Women Ho… https://t.co/9kaaqN9J6P",AIIMS Nagpur,"Nagpur, India",10,0,2020-05-31 04:08:50
1033,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Sandeep Arora,Panchkula,0,220,2020-05-31 04:08:31
1034,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",krishnaswamy,,0,220,2020-05-31 04:08:04
1035,RT @RutvijJoshi: It is highly inhuman that during the Pandemic of #Covid_19 there are private schools who are exploiting the situation by d…,Kalpesh Patel,"???????, ????",0,4,2020-05-31 04:07:55
1036,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",rohit thakur????,"Hyderabad, India",0,220,2020-05-31 04:07:05
1037,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",v.l.arvind iyer,"Bangalore, India ",0,220,2020-05-31 04:06:46
1038,"RT @AvdheshanandG: Your surrounding environment influences the state of your mind.  Try to create a divine, pure and beautiful surrounding…",Vivek Nand,,0,219,2020-05-31 04:06:44
1039,RT @mrpritam: One Salute ?? to A Real ??Dabangg Super Megastar @BeingSalmanKhan for providing Assistance to #MumbaiPolice during #COVID19Indi…,Zayn Irfan,India,0,18,2020-05-31 04:06:44
1040,"RT @Bankers_United: Dear Friends, as we all know that so far Govt hasn't initiated any step for safety of Bankers &amp; we dont know how many o…",Rohitashva gupta,,0,105,2020-05-31 04:06:35
1041,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",manoj singh,New Delhi,0,220,2020-05-31 04:06:06
1042,"No need e-pass for inter/intra state travel

Wish farm produce get decent prices 
#COVID19India https://t.co/h5IaDmRSRU",Sri,amaravati,14,3,2020-05-31 04:05:50
1043,RT @mrpritam: One Salute ?? to A Real ??Dabangg Super Megastar @BeingSalmanKhan for providing Assistance to #MumbaiPolice during #COVID19Indi…,Being_!_Rohan ????? ??,"Patna, India",0,18,2020-05-31 04:05:48
1044,"RT @AvdheshanandG: Your surrounding environment influences the state of your mind.  Try to create a divine, pure and beautiful surrounding…",Sridhar??????????,,0,219,2020-05-31 04:05:45
1045,"Crazy #lockdownindia

Malls &amp; Worship centers which have no entry restrictions are allowed to function frm 8th June… https://t.co/BJiZ9Y1PIo",Sreenivas R,"ÜT: 10.070055,76.51321h",3,0,2020-05-31 04:05:36
1046,"RT @Dr_Sarbeswar: My #COVID19India article is featured on the @ResearchGate #COVID19 community page. @asuresilience @ASU_SGSUP 
Read it her…",hitesh Vaidya,Delhi,0,2,2020-05-31 04:05:17
1047,For the first time we cross 8k new cases in a single day . 8380 new cases . 182143 total cases . @CNNnews18… https://t.co/TAaEE0UvHE,Sneha Mordani,"New Delhi, Shillong",4,0,2020-05-31 04:05:06
1048,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Pray Patel ???? #StayHome #StaySafe,,0,220,2020-05-31 04:04:57
1049,"My #COVID19India article is featured on the @ResearchGate #COVID19 community page. @asuresilience @ASU_SGSUP 
Read… https://t.co/v2OO4gjxJb",Dr Sarbeswar Praharaj,,4,2,2020-05-31 04:04:53
1050,Seems like bengal is going to surpass all the states soon...#COVID19India #coronavirusinindia #WestBengal… https://t.co/Guq8IRgJC2,#Vaibhav kumar,Dhanbad- The Coal Capital,0,0,2020-05-31 04:04:39
1051,@CMOMaharashtra @OfficeofUT  I have a dad with a heart problem and I really don't want the care less factors like t… https://t.co/osdM1R1MSa,Ninad Rashinkar,Mumbai,0,0,2020-05-31 04:04:29
1052,#COVID19India #DailyBrief - Chlorpleth plot showing number of days since last case - TN (Tiruppur) gets first green… https://t.co/LzdLqTv89b,Nikhil Inbasekaran,Bengaluru/Virudhunagar,2,0,2020-05-31 04:04:23
1053,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Harsh Raj,"Sector 93, Gurgaon",0,220,2020-05-31 04:04:13
1054,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Rajkumar Singh,????/?????,0,220,2020-05-31 04:03:55
1055,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases rise, India's ACTIVE cases have declined for the first time compared to previou…",venudhar,Mumbai,0,875,2020-05-31 04:02:16
1056,"RT @AvdheshanandG: Your surrounding environment influences the state of your mind.  Try to create a divine, pure and beautiful surrounding…",.....???? @shankar0250552,,0,219,2020-05-31 04:02:04
1057,"'Stay home stay safe' was a successful slogan and served it's purpose well. 
Now the communication has to change. T… https://t.co/JnP0gX6eE5",Ruby Ahluwalia,Mumbai,3,0,2020-05-31 04:02:01
1058,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Naveen H Sajjan,"Bengaluru, India",0,220,2020-05-31 04:01:52
1059,"PGI CHANDIGARH IS RULING ITS OWN RULE.
No Reliefs in Rent Even after Guidelines by Govt.
PGI Forcefully demands Ren… https://t.co/zGxTNbui8Q",Ankur Goenka,Goenkas Bahal,2,1,2020-05-31 04:01:37
1060,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Gaurav Kumar,"?? ??????, ????",0,220,2020-05-31 04:01:26
1061,"Please donate. Generously.

#COVID19India 

@IYC https://t.co/RqDDWEfI3U https://t.co/LWSOqXoNcY",clapping lysologist (certified. stays @ home),smart city#56,0,0,2020-05-31 04:00:58
1062,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",VIZAGAPATAM CHAMBER,"Vishakhapatnam, India",0,220,2020-05-31 04:00:29
1063,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Soms,,0,220,2020-05-31 04:00:13
1064,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Shardul V. Singh,"New Delh, India",0,220,2020-05-31 03:59:47
1065,"RT @investindia: #CompaniesThatCare

As a gesture of solidarity, @ENGIEgroup has come forward to strengthen India's efforts against the #CO…",Indo-Us Core group ???? ? ????,"Washington, DC",0,5,2020-05-31 03:59:41
1066,"RT @AvdheshanandG: Your surrounding environment influences the state of your mind.  Try to create a divine, pure and beautiful surrounding…",Geeta Thatte Limaye,,0,219,2020-05-31 03:59:30
1067,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",milind mhaske,"Mumbai, India",0,220,2020-05-31 03:59:23
1068,"RT @AvdheshanandG: Your surrounding environment influences the state of your mind.  Try to create a divine, pure and beautiful surrounding…",AmanRKumar,,0,219,2020-05-31 03:59:16
1069,"RT @AvdheshanandG: Your surrounding environment influences the state of your mind.  Try to create a divine, pure and beautiful surrounding…",??? ???? ???????,"???????? (?????), ????",0,219,2020-05-31 03:59:14
1070,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",saurav choudhary,new delhi,0,220,2020-05-31 03:59:07
1071,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Gayathri,,0,220,2020-05-31 03:59:06
1072,"On the eve of UNLOCK-1 #COVID19India, as we emerge from 2 months of a badly planned lockdown, I can’t help but feel… https://t.co/zB7EtuU5Y4",Schrodinger’s Cat,India,0,0,2020-05-31 03:58:55
1073,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Ramesh Patibanda ????,,0,220,2020-05-31 03:58:32
1074,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Kunal,Bangalore,0,220,2020-05-31 03:58:15
1075,"RT @investindia: #CompaniesThatCare

A team of 50 @ALIndiaOfficial engineers shifted gears to develop a low-cost intelligent ventilator #CO…",Indo-Us Core group ???? ? ????,"Washington, DC",0,3,2020-05-31 03:58:01
1076,Traffic on #Ahmedabad roads these days has wiped the hard work by @vnehra. Completely chaotic. People don’t mind to… https://t.co/06V3hjdTaE,Dr Niraj B Vasavada,"Ahmedabad, Gujarat, India",7,3,2020-05-31 03:57:46
1077,"RT @AvdheshanandG: Your surrounding environment influences the state of your mind.  Try to create a divine, pure and beautiful surrounding…",Umesh Bhatt,Nainital (Uttrakhand ),0,219,2020-05-31 03:57:33
1078,"Not sure Lockdown 5.0 or Unlock 2.0? ??
#MannKiBaat #COVID19India https://t.co/QPZnMaQD5Z",Viresh Mathad,Hubli,2,0,2020-05-31 03:57:18
1079,"RT @investindia: #CompaniesThatCare

@PepsiCoIndia is supporting @FINDdx to procure and distribute testing kits - to strengthen India’s fig…",Indo-Us Core group ???? ? ????,"Washington, DC",0,117,2020-05-31 03:57:17
1080,"RT @investindia: #CompaniesThatCare

@NestleIndia - committed to supporting its distributors, operators &amp; salesforce during the #COVID19 cr…",Indo-Us Core group ???? ? ????,"Washington, DC",0,3,2020-05-31 03:57:12
1081,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Alok,United Arab Emirates,0,220,2020-05-31 03:56:58
1082,"RT @AvdheshanandG: Your surrounding environment influences the state of your mind.  Try to create a divine, pure and beautiful surrounding…",Anjumsb,,0,219,2020-05-31 03:56:49
1083,"RT @TOIDelhi: PPE kits, masks and sanitisers on sale at Bhagirath Palace, Chandni Chowk #Delhi #COVID19India https://t.co/DdU9YdDL7g",mukesh menon,"?? ??????, ????",0,6,2020-05-31 03:56:34
1084,"RT @ians_india: #Lockdown5.0: What is allowed and what is not

#Covid_19 #COVID19India #LockdownExtended #CoronaPandemic https://t.co/R6OhY…",Sujeet Kumar,,0,7,2020-05-31 03:56:29
1085,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Manan,"Kalol, Gujarat",0,220,2020-05-31 03:56:23
1086,"@SonuSood What you have been doing for the migrants shall not be forgotten. #MigrantLabourers 
#MigrantLivesMatter… https://t.co/e2qiPvIPGh",ashishsomani,"Bhubaneswar, Orissa, India",0,0,2020-05-31 03:56:18
1087,RT @ckkoduri: How people die and what happens to that information is an indicator for how they lived and the level of responsibility and tr…,Rajiv Nath,Delhi NCR ,0,2,2020-05-31 03:55:53
1088,"RT @21kaustubh: 28% of COVUD-19 cases are asymptomatic: ICMR

Earlier Study Found 69% with No Symptoms.
@sushmideyTOI

#CoronaUpdatesInIndi…",Sushmi Dey,"New Delhi, India",0,2,2020-05-31 03:55:26
1089,"RT @investindia: #CompaniesThatCare

@Vivo_India — providing financial relief &amp; preventive supplies to help mitigate the challenges arising…",Indo-Us Core group ???? ? ????,"Washington, DC",0,12,2020-05-31 03:55:06
1090,"RT @AvdheshanandG: Your surrounding environment influences the state of your mind.  Try to create a divine, pure and beautiful surrounding…",amit kumar mall,,0,219,2020-05-31 03:55:04
1091,How people die and what happens to that information is an indicator for how they lived and the level of responsibil… https://t.co/vtNzi3kuXE,Dr Chaitanya Koduri,"Hyderabad, India",3,2,2020-05-31 03:55:03
1092,First they blamed Nizamuddin for religious spread of COVID-19 causing a lot of drama. Now they are unlocking  Relig… https://t.co/PuH07uhWiD,Jyoti,"Guwahati, Assam",1,0,2020-05-31 03:54:39
1093,"RT @AvdheshanandG: Your surrounding environment influences the state of your mind.  Try to create a divine, pure and beautiful surrounding…",Utsabsinha,kolkata,0,219,2020-05-31 03:54:32
1094,"My mom's a #COVID19India patient, she has been quarantined and is being taken care of in one of the best possible w… https://t.co/BXDgKf0dbG",Ninad Rashinkar,Mumbai,0,1,2020-05-31 03:54:25
1095,RT @mrpritam: One Salute ?? to A Real ??Dabangg Super Megastar @BeingSalmanKhan for providing Assistance to #MumbaiPolice during #COVID19Indi…,BEING??SHAKIBKHAN??,"Vododara, India",0,18,2020-05-31 03:54:04
